year,Reporting Entity,Facility Name,State,Electricity production (GJ),Electricity Production (Mwh),scope_1,scope_2,Total_emissions,numbers,Power_Per_unit,Capacity
2021,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,"1,615,095","448,638",52.0,122.0,169.5,31,1.9,
2021,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,"15,119","4,200",1.0,11.0,13.0,9,0.2,2.025
2014,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Musselroe Wind Farm Pty Ltd,TAS,1900382,527884,151.0,2881.0,3102.1,136,3.2,
2013,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,,"116,915",,16.0,12.0,29.2,18,0.6,12.0
2021,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,"348,543","96,817",14.0,73.0,89.2,8,2.0,30.0
2012,ENERGYAUSTRALIA HOLDINGS LTD,Cathedral Rocks Wind Farm,,"639,410",,56.0,143.0,186.1,30,2.1,66.0
2018,Infigen Energy Limited,Capital Wind Farm,NSW,"1,328,023","368,895",144.0,765.0,819.1,69,1.5,140.7
2017,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,126,198","312,833",96.0,191.0,292.9,48,1.9,95.0
2013,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,,"607,814",,63.0,488.0,580.7,28,2.0,67.2
2016,ACCIONA ENERGY OCEANIA PTY. LTD.,Gunning Wind Farm,NSW,"562,485","156,246",46.0,283.0,316.9,32,1.6,46.5
2014,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,1190284,330634,47.0,624.0,282.9261261261261,32,1.9,
2015,,Portland Wind Farms,VIC,"1,657,431","460,398",5.0,0.0,5.4,6,1.9,
2021,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,"1,143,882","317,745",125.0,253.0,398.7,47,3.0,370.8
2017,CANUNDA POWER PTY LTD,Canunda Wind Farm,SA,"469,585","130,440",13.0,20.0,36.2,24,1.8,46.0
2018,SPIC Pacific Energy Pty Ltd,Crowlands Wind Farm,VIC,"334,005","92,779",1623.0,0.0,1686.9,120,2.2,
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,"2,004,174","556,715",155.0,233.0,365.8,47,1.8,
2019,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,"116,899","32,472",4.0,52.0,52.4,6,2.0,12.0
2018,SPIC Pacific Energy Pty Ltd,Crowlands Wind Farm,VIC,"334,005","92,779",1623.0,0.0,1691.1,108,2.0,
2017,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,SA,"329,504","91,529",6.0,29.0,36.0,46,3.0,131.0
2017,MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,SA,"695,306","193,141",54.0,0.0,49.7,16,0.6,
2021,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,"2,031,329","564,258",168.0,182.0,361.8,42,1.9,
2014,ORIGIN ENERGY LIMITED,Cullerin Wind Farm,NSW,325681,90467,19.0,105.0,117.8,24,1.9,
2021,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,"674,438","187,344",65.0,379.0,417.0,34,1.9,67.2
2021,MAROONA WIND FARM PTY LTD,Maroona Wind Farm,VIC,"107,647","29,902",0.0,25.0,25.6,97,1.4,
2017,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"582,085","161,690",62.0,224.0,276.8,23,2.3,52.5
2020,GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,NSW,"299,199","83,111",2799.0,246.0,537.4665718349929,33,3.5,134.31
2014,ORIGIN ENERGY LIMITED,Cullerin Wind Farm,NSW,325681,90467,19.0,105.0,136.3,22,1.9,
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"14,429","4,008",,3.0,3.1,2,0.8,1.6
2014,GSP ENERGY PTY LTD,Crookwell Wind Farm,NSW,28521,7923,0.0,33.0,31.2,30,3.3,95.2
2017,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,"864,702","240,195",63.0,333.0,376.4,47,1.7,79.2
2016,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"959,057","266,405",86.0,25.0,111.2,21,1.7,
2014,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,1008270,280075,83.0,5486.0,1619.379800853485,87,4.0,
2018,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,914,008","531,669",63.0,418.0,483.8,67,1.9,
2013,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,,"664,081",,19.0,0.0,18.5,19,0.6,
2012,CWF HOLDINGS PTY LTD,Collgar Wind Farm,,"2,180,019",,231.0,760.0,964.6,116,2.1,222.0
2016,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,704,291","473,414",,453.0,442.0,45,3.3,
2017,REGIONAL WIND FARMS PTY LTD,Wonthaggi Wind Farm,VIC,"104,304","28,973",13.0,53.0,61.7,6,2.2,12.0
2020,AGL ENERGY LIMITED,Silverton Wind Farm,NSW,"2,826,436","785,121",81.0,335.0,424.6,55,3.1,199.0
2018,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,NSW,"647,812","179,948",308.0,189.0,536.3,59,1.9,
2013,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,,"664,081",,19.0,0.0,17.9,20,0.6,
2012,IFM RENEWABLE ENERGY PTY LTD,Challicum Hills Wind Farm,,"492,121",,27.0,0.0,29.6,32,1.4,52.5
2014,GSP ENERGY PTY LTD,Blayney Wind Farm,NSW,72296,20082,0.0,49.0,51.0,14,0.6,9.9
2016,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,"1,244,260","345,628",65.0,472.0,534.3,32,2.1,
2018,AGL Energy Limited,Hallett (Stage 1) Wind Farm,SA,"1,160,489","322,358",98.0,205.0,299.8,43,2.0,95.0
2019,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,341,615","650,448",103.0,975.0,994.5,56,3.8,
2016,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"3,218,676","894,077",322.0,3215.0,3763.9,135,3.1,420.0
